title,title_detail,summary,summary_detail,links,link,id,guidislink,published,published_parsed,authors,author,author_detail,Name,Section,Language,Twitter_URL,FB_URL,Fetched_At
Iconic city bookstore starts operating from new address,"{'type': 'text/plain', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': 'Iconic city bookstore starts operating from new address'}","<a href=""https://timesofindia.indiatimes.com/city/bhubaneswar/modern-book-depot-reopens-at-new-location-after-54-years-in-bhubaneswar/articleshow/113888844.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113888844.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>","{'type': 'text/html', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': '<a href=""https://timesofindia.indiatimes.com/city/bhubaneswar/modern-book-depot-reopens-at-new-location-after-54-years-in-bhubaneswar/articleshow/113888844.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113888844.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/bhubaneswar/modern-book-depot-reopens-at-new-location-after-54-years-in-bhubaneswar/articleshow/113888844.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113888839,imgsize-58458.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/bhubaneswar/modern-book-depot-reopens-at-new-location-after-54-years-in-bhubaneswar/articleshow/113888844.cms,https://timesofindia.indiatimes.com/city/bhubaneswar/modern-book-depot-reopens-at-new-location-after-54-years-in-bhubaneswar/articleshow/113888844.cms,False,2024-10-03T04:54:27+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=2, tm_hour=23, tm_min=24, tm_sec=27, tm_wday=2, tm_yday=276, tm_isdst=0)",[{'name': 'Sandip Mishra'}],Sandip Mishra,{'name': 'Sandip Mishra'},Times of India,Bhubaneswar,,,,2024-10-04 11:13:16.352273
"Man gets 10-yr prison term for kidnapping, raping minor girl","{'type': 'text/plain', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': 'Man gets 10-yr prison term for kidnapping, raping minor girl'}",,"{'type': 'text/html', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/bhubaneswar/35-year-old-man-sentenced-to-10-years-for-kidnapping-and-raping-minor-girl/articleshow/113888768.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113888768,imgsize-.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/bhubaneswar/35-year-old-man-sentenced-to-10-years-for-kidnapping-and-raping-minor-girl/articleshow/113888768.cms,https://timesofindia.indiatimes.com/city/bhubaneswar/35-year-old-man-sentenced-to-10-years-for-kidnapping-and-raping-minor-girl/articleshow/113888768.cms,False,2024-10-03T04:52:07+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=2, tm_hour=23, tm_min=22, tm_sec=7, tm_wday=2, tm_yday=276, tm_isdst=0)",,,,Times of India,Bhubaneswar,,,,2024-10-04 11:13:16.352273
Maa Samaleswari wears white attire on Mahalaya,"{'type': 'text/plain', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': 'Maa Samaleswari wears white attire on Mahalaya'}","<a href=""https://timesofindia.indiatimes.com/city/bhubaneswar/maa-samaleswari-dazzles-in-white-attire-for-mahalaya-a-divine-blessing-for-devotees/articleshow/113888743.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113888743.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>","{'type': 'text/html', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': '<a href=""https://timesofindia.indiatimes.com/city/bhubaneswar/maa-samaleswari-dazzles-in-white-attire-for-mahalaya-a-divine-blessing-for-devotees/articleshow/113888743.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113888743.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/bhubaneswar/maa-samaleswari-dazzles-in-white-attire-for-mahalaya-a-divine-blessing-for-devotees/articleshow/113888743.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113888738,imgsize-75454.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/bhubaneswar/maa-samaleswari-dazzles-in-white-attire-for-mahalaya-a-divine-blessing-for-devotees/articleshow/113888743.cms,https://timesofindia.indiatimes.com/city/bhubaneswar/maa-samaleswari-dazzles-in-white-attire-for-mahalaya-a-divine-blessing-for-devotees/articleshow/113888743.cms,False,2024-10-03T04:51:31+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=2, tm_hour=23, tm_min=21, tm_sec=31, tm_wday=2, tm_yday=276, tm_isdst=0)",,,,Times of India,Bhubaneswar,,,,2024-10-04 11:13:16.352273
20 hurt as bus collides with truck,"{'type': 'text/plain', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': '20 hurt as bus collides with truck'}",,"{'type': 'text/html', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/bhubaneswar/over-20-injured-in-bus-truck-collision-in-koraput-four-critical/articleshow/113888602.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113888602,imgsize-.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/bhubaneswar/over-20-injured-in-bus-truck-collision-in-koraput-four-critical/articleshow/113888602.cms,https://timesofindia.indiatimes.com/city/bhubaneswar/over-20-injured-in-bus-truck-collision-in-koraput-four-critical/articleshow/113888602.cms,False,2024-10-03T04:47:47+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=2, tm_hour=23, tm_min=17, tm_sec=47, tm_wday=2, tm_yday=276, tm_isdst=0)",,,,Times of India,Bhubaneswar,,,,2024-10-04 11:13:16.352273
CM Majhi joins Gandhi Jayanti event in Cuttack’s Telengapentha,"{'type': 'text/plain', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': 'CM Majhi joins Gandhi Jayanti event in Cuttack’s Telengapentha'}","<a href=""https://timesofindia.indiatimes.com/city/bhubaneswar/mohan-majhi-honors-gandhi-on-gandhi-jayanti-in-cuttack-urges-for-womens-empowerment/articleshow/113888599.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113888599.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>","{'type': 'text/html', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': '<a href=""https://timesofindia.indiatimes.com/city/bhubaneswar/mohan-majhi-honors-gandhi-on-gandhi-jayanti-in-cuttack-urges-for-womens-empowerment/articleshow/113888599.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113888599.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/bhubaneswar/mohan-majhi-honors-gandhi-on-gandhi-jayanti-in-cuttack-urges-for-womens-empowerment/articleshow/113888599.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113888596,imgsize-57854.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/bhubaneswar/mohan-majhi-honors-gandhi-on-gandhi-jayanti-in-cuttack-urges-for-womens-empowerment/articleshow/113888599.cms,https://timesofindia.indiatimes.com/city/bhubaneswar/mohan-majhi-honors-gandhi-on-gandhi-jayanti-in-cuttack-urges-for-womens-empowerment/articleshow/113888599.cms,False,2024-10-03T04:47:38+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=2, tm_hour=23, tm_min=17, tm_sec=38, tm_wday=2, tm_yday=276, tm_isdst=0)",[{'name': 'Hemanta Pradhan'}],Hemanta Pradhan,{'name': 'Hemanta Pradhan'},Times of India,Bhubaneswar,,,,2024-10-04 11:13:16.352273
2 held for gang rape of teen in Sundargarh,"{'type': 'text/plain', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': '2 held for gang rape of teen in Sundargarh'}",,"{'type': 'text/html', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/bhubaneswar/two-arrested-for-gang-rape-of-minor-girl-in-sundargarh/articleshow/113888501.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113888501,imgsize-.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/bhubaneswar/two-arrested-for-gang-rape-of-minor-girl-in-sundargarh/articleshow/113888501.cms,https://timesofindia.indiatimes.com/city/bhubaneswar/two-arrested-for-gang-rape-of-minor-girl-in-sundargarh/articleshow/113888501.cms,False,2024-10-03T04:44:58+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=2, tm_hour=23, tm_min=14, tm_sec=58, tm_wday=2, tm_yday=276, tm_isdst=0)",,,,Times of India,Bhubaneswar,,,,2024-10-04 11:13:16.352273
Cops seek funds to improve PS services,"{'type': 'text/plain', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': 'Cops seek funds to improve PS services'}","<a href=""https://timesofindia.indiatimes.com/city/bhubaneswar/state-police-demand-funds-to-enhance-public-service-quality/articleshow/113888476.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113888476.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>","{'type': 'text/html', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': '<a href=""https://timesofindia.indiatimes.com/city/bhubaneswar/state-police-demand-funds-to-enhance-public-service-quality/articleshow/113888476.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113888476.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/bhubaneswar/state-police-demand-funds-to-enhance-public-service-quality/articleshow/113888476.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113888473,imgsize-23764.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/bhubaneswar/state-police-demand-funds-to-enhance-public-service-quality/articleshow/113888476.cms,https://timesofindia.indiatimes.com/city/bhubaneswar/state-police-demand-funds-to-enhance-public-service-quality/articleshow/113888476.cms,False,2024-10-03T04:44:22+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=2, tm_hour=23, tm_min=14, tm_sec=22, tm_wday=2, tm_yday=276, tm_isdst=0)",[{'name': 'Debabrata Mohapatra'}],Debabrata Mohapatra,{'name': 'Debabrata Mohapatra'},Times of India,Bhubaneswar,,,,2024-10-04 11:13:16.352273
Cancellation stamp on Gandhi unveiled,"{'type': 'text/plain', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': 'Cancellation stamp on Gandhi unveiled'}",,"{'type': 'text/html', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/bhubaneswar/mahatma-gandhi-commemorated-with-special-cancellation-stamp-unveiling-in-berhampur/articleshow/113888431.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113888431,imgsize-.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/bhubaneswar/mahatma-gandhi-commemorated-with-special-cancellation-stamp-unveiling-in-berhampur/articleshow/113888431.cms,https://timesofindia.indiatimes.com/city/bhubaneswar/mahatma-gandhi-commemorated-with-special-cancellation-stamp-unveiling-in-berhampur/articleshow/113888431.cms,False,2024-10-03T04:43:10+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=2, tm_hour=23, tm_min=13, tm_sec=10, tm_wday=2, tm_yday=276, tm_isdst=0)",,,,Times of India,Bhubaneswar,,,,2024-10-04 11:13:16.352273
Thunderstorm warning for 10 dists tomorrow,"{'type': 'text/plain', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': 'Thunderstorm warning for 10 dists tomorrow'}",,"{'type': 'text/html', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/bhubaneswar/severe-thunderstorm-warning-issued-for-10-districts-in-odisha/articleshow/113888424.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113888424,imgsize-.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/bhubaneswar/severe-thunderstorm-warning-issued-for-10-districts-in-odisha/articleshow/113888424.cms,https://timesofindia.indiatimes.com/city/bhubaneswar/severe-thunderstorm-warning-issued-for-10-districts-in-odisha/articleshow/113888424.cms,False,2024-10-03T04:42:57+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=2, tm_hour=23, tm_min=12, tm_sec=57, tm_wday=2, tm_yday=276, tm_isdst=0)",,,,Times of India,Bhubaneswar,,,,2024-10-04 11:13:16.352273
NHRC to govt: Why aid shouldn’t be given to boat capsize victims’ kin?,"{'type': 'text/plain', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': 'NHRC to govt: Why aid shouldn’t be given to boat capsize victims’ kin?'}","<a href=""https://timesofindia.indiatimes.com/city/bhubaneswar/nhrc-questions-odishas-inaction-on-boat-capsize-victims-compensation/articleshow/113888409.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113888409.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>","{'type': 'text/html', 'language': 'en-US', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/4118235.cms', 'value': '<a href=""https://timesofindia.indiatimes.com/city/bhubaneswar/nhrc-questions-odishas-inaction-on-boat-capsize-victims-compensation/articleshow/113888409.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113888409.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/bhubaneswar/nhrc-questions-odishas-inaction-on-boat-capsize-victims-compensation/articleshow/113888409.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113888405,imgsize-55650.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/bhubaneswar/nhrc-questions-odishas-inaction-on-boat-capsize-victims-compensation/articleshow/113888409.cms,https://timesofindia.indiatimes.com/city/bhubaneswar/nhrc-questions-odishas-inaction-on-boat-capsize-victims-compensation/articleshow/113888409.cms,False,2024-10-03T04:42:30+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=2, tm_hour=23, tm_min=12, tm_sec=30, tm_wday=2, tm_yday=276, tm_isdst=0)",[{'name': 'Hemanta Pradhan'}],Hemanta Pradhan,{'name': 'Hemanta Pradhan'},Times of India,Bhubaneswar,,,,2024-10-04 11:13:16.352273
