title,title_detail,links,link,id,guidislink,summary,summary_detail,published,published_parsed,media_content,Name,Section,Language,Twitter_URL,FB_URL,Fetched_At
"पंजाब में इंटरनेशनल ड्रग तस्करी का भंडाफोड़:​​​​​​​2 तस्कर गिरफ्तार, अफगान हैंडलर्स के संपर्क में थे, जैकेट में डालकर करते थे सप्लाई","{'type': 'text/plain', 'language': None, 'base': 'https://www.bhaskar.com/rss-v1--category-1743.xml', 'value': 'पंजाब में इंटरनेशनल ड्रग तस्करी का भंडाफोड़:\u200b\u200b\u200b\u200b\u200b\u200b\u200b2 तस्कर गिरफ्तार, अफगान हैंडलर्स के संपर्क में थे, जैकेट में डालकर करते थे सप्लाई'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.bhaskar.com/local/punjab/news/punjab-police-arrests-international-drug-smugglers-update-133747291.html'}, {'href': 'https://www.bhaskar.com/local/punjab/news/punjab-police-arrests-international-drug-smugglers-update-133747291.html', 'rel': 'alternate', 'type': 'text/html'}]",https://www.bhaskar.com/local/punjab/news/punjab-police-arrests-international-drug-smugglers-update-133747291.html,https://www.bhaskar.com/local/punjab/news/punjab-police-arrests-international-drug-smugglers-update-133747291.html,False,"पंजाब पुलिस ने नशा तस्करों के खिलाफ कार्रवाई करते हुए एक अंतरराष्ट्रीय ड्रग सिंडिकेट के 2 लोगों को गिरफ्तार किया है। आरोपियों की पहचान सुखदीप सिंह और कृष्ण के रूप में हुई है। पुलिस ने आरोपियों के पास से 1.5 किलो हेरोइन बरामद की है। वे दिल्ली में रहने वाले अपने अफगान हैंडलर्स के संपर्क में थे। हैंडलर्स एक अंतरराष्ट्रीय ड्रग कार्टेल का हिस्सा हैं। डीजीपी पंजाब गौरव यादव ने सोशल मीडिया अकाउंट एक्स पर पोस्ट करके इस बारे में जानकारी दी है। उन्होंने बताया कि मोहाली पुलिस ने उक्त आरोपियों को गिरफ्तार कर लिया है। साथ ही पुलिस उनके बारे में जांच करने में जुटी हुई है। मोहाली पुलिस ने डेराबस्सी के पास से पकड़े मोहाली पुलिस ने आरोपियों को डेराबस्सी से गिरफ्तार किया है। वे हाफ स्लीव जैकेट में हेरोइन छिपाकर सप्लाई करते थे। वहीं, अब पुलिस उनके बारे में जांच करने में जुटी है। आरोपी सुखदीप सिंह इससे पहले 2020 में अपहरण के एक मामले में शामिल था और मई 2024 से जमानत पर बाहर था। इसके बाद वह वहां से फरार था। पुलिस जल्द ही मामले का खुलासा करेगी। ओरा कार में करते थे तस्करी आरोपी सफेद रंग की हुंडई ओरा ( एचआर 12 एटी 7091) कार में दिल्ली से मोहाली की तरफ आ रहे थे। जिसको वह टैक्सी के तौर पर इस्तेमाल करते हुए उसमें नशीले पदार्थों की तस्करी कर रहे थे। यह खेप दिल्ली स्थित अफगान नागरिक से खरीदी गई थी। जिससे इस नैटवर्क के अंतरराष्ट्रीय ड्रग कार्टेल के साथ संबंधों का पर्दाफाश होने के साथ-साथ यह सामने आया है कि वह गिरफ्तारी से बचने के लिए जैकटों में हेरोइन छिपा कर इसकी तस्करी करते थे। पंजाब में कई जगह हेरोइन सप्लाई की प्राथमिक पूछताछ के दौरान काबू किए आरोपियों ने खुलासा किया कि उन्होंने पिछले 2 महीनों के दौरान कोटकपूरा के नशा तस्कर लखविंदर सिंह के साथ मिली भगत करके हेरोइन की 4 खेप की तस्करी की थी और हाल ही में सितंबर के मध्य में 10 किलो हेरोइन खरीदी थी, जिसे मोगा में सप्लाई किया गया था NDPS एक्ट के कम से कम 10 मामलों का सामना कर रहे आरोपी लखविंदर सिंह इस मॉड्यूल का मुख्य सरगना बताया जा रहा है, जो नशे के पूरे नेटवर्क को चला रहा था। मोहाली में किराए पर रहते थे डीआईजी रोपड़ रेंज नीलांबरी जगदले ने बताया कि आरोपी सुखदीप का पुराना आपराधिक रिकार्ड भी है। जिसके खिलाफ 2020 में अपहरण का केस दर्ज हुआ था। उन्होंने बताया कि मई 2024 में फरीदकोट जेल से जमानत पर बाहर आने के बाद वह जुलाई 2024 में हेरोइन की तस्करी के इस नेटवर्क में शामिल हुआ था। एसएसपी मोहाली दीपक पारीक ने बताया कि पकड़े गए आरोपियों ट्राइसिटी में नेटवर्क चलाने के लिए मोहाली के सोहाना में किराए पर घर लिया हुआ था।","{'type': 'text/html', 'language': None, 'base': 'https://www.bhaskar.com/rss-v1--category-1743.xml', 'value': 'पंजाब पुलिस ने नशा तस्करों के खिलाफ कार्रवाई करते हुए एक अंतरराष्ट्रीय ड्रग सिंडिकेट के 2 लोगों को गिरफ्तार किया है। आरोपियों की पहचान सुखदीप सिंह और कृष्ण के रूप में हुई है। पुलिस ने आरोपियों के पास से 1.5 किलो हेरोइन बरामद की है। वे दिल्ली में रहने वाले अपने अफगान हैंडलर्स के संपर्क में थे। हैंडलर्स एक अंतरराष्ट्रीय ड्रग कार्टेल का हिस्सा हैं। डीजीपी पंजाब गौरव यादव ने सोशल मीडिया अकाउंट एक्स पर पोस्ट करके इस बारे में जानकारी दी है। उन्होंने बताया कि मोहाली पुलिस ने उक्त आरोपियों को गिरफ्तार कर लिया है। साथ ही पुलिस उनके बारे में जांच करने में जुटी हुई है। मोहाली पुलिस ने डेराबस्सी के पास से पकड़े मोहाली पुलिस ने आरोपियों को डेराबस्सी से गिरफ्तार किया है। वे हाफ स्लीव जैकेट में हेरोइन छिपाकर सप्लाई करते थे। वहीं, अब पुलिस उनके बारे में जांच करने में जुटी है। आरोपी सुखदीप सिंह इससे पहले 2020 में अपहरण के एक मामले में शामिल था और मई 2024 से जमानत पर बाहर था। इसके बाद वह वहां से फरार था। पुलिस जल्द ही मामले का खुलासा करेगी। ओरा कार में करते थे तस्करी आरोपी सफेद रंग की हुंडई ओरा ( एचआर 12 एटी 7091) कार में दिल्ली से मोहाली की तरफ आ रहे थे। जिसको वह टैक्सी के तौर पर इस्तेमाल करते हुए उसमें नशीले पदार्थों की तस्करी कर रहे थे। यह खेप दिल्ली स्थित अफगान नागरिक से खरीदी गई थी। जिससे इस नैटवर्क के अंतरराष्ट्रीय ड्रग कार्टेल के साथ संबंधों का पर्दाफाश होने के साथ-साथ यह सामने आया है कि वह गिरफ्तारी से बचने के लिए जैकटों में हेरोइन छिपा कर इसकी तस्करी करते थे। पंजाब में कई जगह हेरोइन सप्लाई की प्राथमिक पूछताछ के दौरान काबू किए आरोपियों ने खुलासा किया कि उन्होंने पिछले 2 महीनों के दौरान कोटकपूरा के नशा तस्कर लखविंदर सिंह के साथ मिली भगत करके हेरोइन की 4 खेप की तस्करी की थी और हाल ही में सितंबर के मध्य में 10 किलो हेरोइन खरीदी थी, जिसे मोगा में सप्लाई किया गया था NDPS एक्ट के कम से कम 10 मामलों का सामना कर रहे आरोपी लखविंदर सिंह इस मॉड्यूल का मुख्य सरगना बताया जा रहा है, जो नशे के पूरे नेटवर्क को चला रहा था। मोहाली में किराए पर रहते थे डीआईजी रोपड़ रेंज नीलांबरी जगदले ने बताया कि आरोपी सुखदीप का पुराना आपराधिक रिकार्ड भी है। जिसके खिलाफ 2020 में अपहरण का केस दर्ज हुआ था। उन्होंने बताया कि मई 2024 में फरीदकोट जेल से जमानत पर बाहर आने के बाद वह जुलाई 2024 में हेरोइन की तस्करी के इस नेटवर्क में शामिल हुआ था। एसएसपी मोहाली दीपक पारीक ने बताया कि पकड़े गए आरोपियों ट्राइसिटी में नेटवर्क चलाने के लिए मोहाली के सोहाना में किराए पर घर लिया हुआ था।'}","Fri, 04 Oct 2024 05:29:39 +0000","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=5, tm_min=29, tm_sec=39, tm_wday=4, tm_yday=278, tm_isdst=0)","[{'url': 'https://images.bhaskarassets.com/thumb/1000x1000/web2images/521/2024/10/04/ezgif-1-c83c7a49cb_1728048771.gif', 'type': 'image/gif', 'width': '1000', 'height': '1000'}]",Dainik Bhaskar,Punjab,,,,2024-10-04 11:13:11.537536
"फतेहगढ़ साहिब पहुंचे विधानसभा स्पीकर संधवां:​​​​​​​नशे को लेकर जताई चिंता, गुरबाणी से जुड़ने का संदेश, भाई लालो के जन्मदिवस पर था समारोह","{'type': 'text/plain', 'language': None, 'base': 'https://www.bhaskar.com/rss-v1--category-1743.xml', 'value': 'फतेहगढ़ साहिब पहुंचे विधानसभा स्पीकर संधवां:\u200b\u200b\u200b\u200b\u200b\u200b\u200bनशे को लेकर जताई चिंता, गुरबाणी से जुड़ने का संदेश, भाई लालो के जन्मदिवस पर था समारोह'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.bhaskar.com/local/punjab/ludhiana/khanna/news/punjab-fatehgarh-sahib-assembly-speaker-kultar-singh-sandhwan-visit-133749207.html'}, {'href': 'https://www.bhaskar.com/local/punjab/ludhiana/khanna/news/punjab-fatehgarh-sahib-assembly-speaker-kultar-singh-sandhwan-visit-133749207.html', 'rel': 'alternate', 'type': 'text/html'}]",https://www.bhaskar.com/local/punjab/ludhiana/khanna/news/punjab-fatehgarh-sahib-assembly-speaker-kultar-singh-sandhwan-visit-133749207.html,https://www.bhaskar.com/local/punjab/ludhiana/khanna/news/punjab-fatehgarh-sahib-assembly-speaker-kultar-singh-sandhwan-visit-133749207.html,False,फतेहगढ़ साहिब के गुरुद्वारा श्री विश्वकर्मा भवन सरहिंद में भाई लालो सेवा सोसाइटी की तरफ से भाई लालो के जन्म दिवस पर आयोजित समारोह में पंजाब विधानसभा के स्पीकर कुलतार सिंह संधवां पहुंचे। उन्होंने भाई लालो को मानवता के लिए प्रेरणास्रोत बताते हुए उनके द्वारा दिखाए रास्ते पर चलने और सामाजिक कुरीतियों का ख़ात्मा करने का संदेश दिया। पंजाब में नशा सबसे गंभीर समस्या समारोह को संबोधित करते हुए स्पीकर संधवां ने कहा कि पंजाब में नशा सबसे गंभीर समस्या है। उन्होंने कहा कि हर माता पिता चाहते हैं कि उनके बेटे को नौकरी मिले चाहे न मिले लेकिन उनकी औलाद नशे से दूर रहे। इसके लिए सबसे अहम है कि बच्चों को गुरबाणी से जोड़ा जाए। जब बच्चे गुरु से जुड़ेगे तो कभी नशों की तरफ मुंह नहीं करेंगे। उन्हें अच्छा उपदेश मिलेगा। युवा पीढ़ी को विरसे से जोड़ने की नसीहत स्पीकर संधवां ने समारोह के दौरान युवा पीढ़ी को अपने महान पंजाबी विरसे से जोड़ने की नसीहत दी। उन्होंने कहा कि आज के युग में ऐसे समारोह कराना बेहद जरूरी है। इस दौरान स्पीकर ने ट्रक बॉडी बिल्डिंग एसोसिएशन के प्रतिनिधियों की समस्याओं को सुनते हुए इनका हल करने का भरोसा दिलाया। फतेहगढ़ साहिब से विधायक एडवोकेट लखबीर सिंह राय भी मौजूद रहे।,"{'type': 'text/html', 'language': None, 'base': 'https://www.bhaskar.com/rss-v1--category-1743.xml', 'value': 'फतेहगढ़ साहिब के गुरुद्वारा श्री विश्वकर्मा भवन सरहिंद में भाई लालो सेवा सोसाइटी की तरफ से भाई लालो के जन्म दिवस पर आयोजित समारोह में पंजाब विधानसभा के स्पीकर कुलतार सिंह संधवां पहुंचे। उन्होंने भाई लालो को मानवता के लिए प्रेरणास्रोत बताते हुए उनके द्वारा दिखाए रास्ते पर चलने और सामाजिक कुरीतियों का ख़ात्मा करने का संदेश दिया। पंजाब में नशा सबसे गंभीर समस्या समारोह को संबोधित करते हुए स्पीकर संधवां ने कहा कि पंजाब में नशा सबसे गंभीर समस्या है। उन्होंने कहा कि हर माता पिता चाहते हैं कि उनके बेटे को नौकरी मिले चाहे न मिले लेकिन उनकी औलाद नशे से दूर रहे। इसके लिए सबसे अहम है कि बच्चों को गुरबाणी से जोड़ा जाए। जब बच्चे गुरु से जुड़ेगे तो कभी नशों की तरफ मुंह नहीं करेंगे। उन्हें अच्छा उपदेश मिलेगा। युवा पीढ़ी को विरसे से जोड़ने की नसीहत स्पीकर संधवां ने समारोह के दौरान युवा पीढ़ी को अपने महान पंजाबी विरसे से जोड़ने की नसीहत दी। उन्होंने कहा कि आज के युग में ऐसे समारोह कराना बेहद जरूरी है। इस दौरान स्पीकर ने ट्रक बॉडी बिल्डिंग एसोसिएशन के प्रतिनिधियों की समस्याओं को सुनते हुए इनका हल करने का भरोसा दिलाया। फतेहगढ़ साहिब से विधायक एडवोकेट लखबीर सिंह राय भी मौजूद रहे।'}","Fri, 04 Oct 2024 14:31:15 +0000","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=14, tm_min=31, tm_sec=15, tm_wday=4, tm_yday=278, tm_isdst=0)","[{'url': 'https://images.bhaskarassets.com/thumb/1000x1000/web2images/521/2024/10/04/759c0e73-168b-48ce-b1fd-b259796f7a94_1728049355172.jpg', 'type': 'image/jpeg', 'width': '1000', 'height': '1000'}]",Dainik Bhaskar,Punjab,,,,2024-10-04 11:13:11.537536
अबोहर की नहर में मिला बच्चे का भ्रण:लोग बोले- 7-8 महीने का लग रहा था; डिलीवरी के बाद फेंका गया,"{'type': 'text/plain', 'language': None, 'base': 'https://www.bhaskar.com/rss-v1--category-1743.xml', 'value': 'अबोहर की नहर में मिला बच्चे का भ्रण:लोग बोले- 7-8 महीने का लग रहा था; डिलीवरी के बाद फेंका गया'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.bhaskar.com/local/punjab/fazilka/abohar/news/foetus-child-found-in-abohar-canal-news-133749206.html'}, {'href': 'https://www.bhaskar.com/local/punjab/fazilka/abohar/news/foetus-child-found-in-abohar-canal-news-133749206.html', 'rel': 'alternate', 'type': 'text/html'}]",https://www.bhaskar.com/local/punjab/fazilka/abohar/news/foetus-child-found-in-abohar-canal-news-133749206.html,https://www.bhaskar.com/local/punjab/fazilka/abohar/news/foetus-child-found-in-abohar-canal-news-133749206.html,False,"अबोहर के ढाणी विशेषरनाथ में गुजरती नहर में शुक्रवार देर शाम एक लड़के का भ्रण बहते हुए मिला, जिसे नर सेवा नारायण सेवा समिति सदस्यों ने बड़ी मशक्कत से पुलिस की मौजूदगी में बाहर निकाला। पुलिस ने भ्रण को अस्पताल की मोर्चरी में रखवाया। जानकारी के अनुसार, इस मार्ग से गुजरती मलूकपुरा नहर में आज शाम करीब साढ़े 5 बजे राहगीरों ने एक नवजात बच्चे का शव बहते हुए देख इसकी सूचना समिति के प्रधान राजू चराया को दी, जिनके आदेशों पर उनकी टीम के सदस्य बिटटू नरूला व सोनू ग्रोवर मौके पर पहुंचे और सिटी टू की पुलिस को सूचित किया। पुलिस के पहुंचने पर समिति सदस्यों ने बच्चे के शव को बाहर निकाला। बिटटू नरूला ने बताया कि यह एक 7-8 महीने के विकसित लड़के का भ्रण था। उन्होंने पुलिस प्रशासन से मांग की है कि जिस भी किसी अस्पताल में इस प्रकार से किसी महिला की डिलीवरी कर बच्चे को फेंका गया हो। उसका पता लगाकर उस पर बनती कार्रवाई की जाए। फिलहाल पुलिस ने बच्चे के भ्रूण को अस्पताल की मोर्चरी में रखवाया है।","{'type': 'text/html', 'language': None, 'base': 'https://www.bhaskar.com/rss-v1--category-1743.xml', 'value': 'अबोहर के ढाणी विशेषरनाथ में गुजरती नहर में शुक्रवार देर शाम एक लड़के का भ्रण बहते हुए मिला, जिसे नर सेवा नारायण सेवा समिति सदस्यों ने बड़ी मशक्कत से पुलिस की मौजूदगी में बाहर निकाला। पुलिस ने भ्रण को अस्पताल की मोर्चरी में रखवाया। जानकारी के अनुसार, इस मार्ग से गुजरती मलूकपुरा नहर में आज शाम करीब साढ़े 5 बजे राहगीरों ने एक नवजात बच्चे का शव बहते हुए देख इसकी सूचना समिति के प्रधान राजू चराया को दी, जिनके आदेशों पर उनकी टीम के सदस्य बिटटू नरूला व सोनू ग्रोवर मौके पर पहुंचे और सिटी टू की पुलिस को सूचित किया। पुलिस के पहुंचने पर समिति सदस्यों ने बच्चे के शव को बाहर निकाला। बिटटू नरूला ने बताया कि यह एक 7-8 महीने के विकसित लड़के का भ्रण था। उन्होंने पुलिस प्रशासन से मांग की है कि जिस भी किसी अस्पताल में इस प्रकार से किसी महिला की डिलीवरी कर बच्चे को फेंका गया हो। उसका पता लगाकर उस पर बनती कार्रवाई की जाए। फिलहाल पुलिस ने बच्चे के भ्रूण को अस्पताल की मोर्चरी में रखवाया है।'}","Fri, 04 Oct 2024 14:31:10 +0000","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=14, tm_min=31, tm_sec=10, tm_wday=4, tm_yday=278, tm_isdst=0)","[{'url': 'https://images.bhaskarassets.com/thumb/1000x1000/web2images/521/2024/10/04/8d49118f-fe51-4556-8d52-ca6e00e39d881728047867512-_1728052081.jpg', 'type': 'image/jpeg', 'width': '1000', 'height': '1000'}]",Dainik Bhaskar,Punjab,,,,2024-10-04 11:13:11.537536
"पंजाब में कारोबारी दंपती ने खाया जहर:पति की मौत, पत्नी गंभीर; मिला 2 पन्नों का नोट, 90 लाख नहीं लौटा रहा था दूसरा कारोबारी","{'type': 'text/plain', 'language': None, 'base': 'https://www.bhaskar.com/rss-v1--category-1743.xml', 'value': 'पंजाब में कारोबारी दंपती ने खाया जहर:पति की मौत, पत्नी गंभीर; मिला 2 पन्नों का नोट, 90 लाख नहीं लौटा रहा था दूसरा कारोबारी'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.bhaskar.com/local/punjab/jalandhar/news/jalandhar-electric-battery-traders-couple-consumed-poison-together-businessman-ishvacher-dead-wife-serious-133748853.html'}, {'href': 'https://www.bhaskar.com/local/punjab/jalandhar/news/jalandhar-electric-battery-traders-couple-consumed-poison-together-businessman-ishvacher-dead-wife-serious-133748853.html', 'rel': 'alternate', 'type': 'text/html'}]",https://www.bhaskar.com/local/punjab/jalandhar/news/jalandhar-electric-battery-traders-couple-consumed-poison-together-businessman-ishvacher-dead-wife-serious-133748853.html,https://www.bhaskar.com/local/punjab/jalandhar/news/jalandhar-electric-battery-traders-couple-consumed-poison-together-businessman-ishvacher-dead-wife-serious-133748853.html,False,"पंजाब के जालंधर में एक कारोबारी ने अपनी पत्नी के साथ गुरुवार (9 अक्टूबर) को जहर निगल लिया। जिसमें व्यक्ति की मौत हो गई और उसकी पत्नी की हालत गंभीर बनी हुई है। जिसका जालंधर के निजी अस्पताल में इलाज चल रहा है। सुसाइड से पहले दंपती ने 2 पेज का सुसाइड नोट लिखा था। सुसाइड नोट में दंपती ने फोकल पॉइंट के स्टोरेक्स बैटरी के मालिकों पर प्रताड़ित करने का आरोप लगाया है। इसी से दुखी होकर उन्होंने ये कदम उठाया। थाना डिवीजन नंबर-8 की पुलिस मामले की जांच कर रही है। पुलिस ने इन्वर्टर कारोबारी ईश वछेर के शव को कब्जे में लेकर शुक्रवार को पोस्टमॉर्टम के लिए भेज दिया है। वहीं, इंदु वछेर के ठीक होने पर उनके बयान दर्ज किए जाएंगे। सुसाइड से पहले दंपती ने लिखा सुसाइड नोट
प्राथमिक जांच में पुलिस को पता चला है कि ईशा वछेर मूल रूप से जालंधर के अमन नगर के रहने वाले हैं। उनका भी कारोबार फोकल पॉइंट में ही है। जहां वह गैरेड बैटरी के नाम से अपना कारोबार चलाते हैं। उनकी फर्म बैटरी बनाने काम करती है। बेटे ने पैसे लेने के लगाए आरोप 
पुलिस को दर्ज करवाए गए ईश वछेर के बेटे विभोर ने कहा कि उनकी फर्म द्वारा स्टोरेक्स बैटरी को माल सप्लाई किया जाता था। उन्होंने स्टोरेक्स बैटरी के मालिकों से लगभग 90 लाख रुपए लेने हैं। पिछले काफी समय से जब भी उसके पिता पैसे मांगते तो उन्हें डराया धमकाया जाता था। आगे विभोर ने आरोप लगाए कि उसके माता-पिता ने स्टोरेक्स बैटरी के निर्मल सिंह और परमवीर की प्रताड़ना से दुखी होकर ये कदम उठाया है। साथ ही विभोर ने पिता की मौत के बाद मिला सुसाइड नोट भी पुलिस को दिखाया, जिसमें उन्होंने साफ साफ लिखा हुआ है कि स्टोरेक्स कंपनी के मालिकों की प्रताड़ना से दुखी होकर ही वो ये कदम उठा रहे हैं। विभोर ने बताया कि माता पिता ने घर में ही जहरीली वस्तु निगल ली थी। जिन्हें तुरंत इलाज के लिए अस्पताल में भर्ती करवाया गया। जहां इलाज के दौरान ईश की मौत हो गई। वहीं, विभोर की मां इंदु फिलहाल जिंदगी और मौत की लड़ाई लड़ रही हैं। बेटा बोला- पिता को जान से मारने की धमकियां मिलीं
विभोर ने कहा- स्टोरेक्स बैटरी के मालिक निर्मल सिंह और परमवीर सिंह उर्फ ​​गिरू मेरे पिता को जान से मारने की धमकियां दे रहे थे। ऐसा इसलिए क्योंकि मेरे पिता इन लोगों से अपने पैसे मांग रहे थे। जो करीब 90 लाख रुपए थे। आरोपियों द्वारा पैसे न दिए जाने से पिता काफी परेशान चल रहे थे। जिसके कारण कल रात 3 बजे माता-पिता ने जहरीला पदार्थ खाकर अपनी जीवन लीला समाप्त करने का प्रयास किया। जहरीला पदार्थ खाने के बाद मेरे पिता ईश की 3 अक्टूबर 2024 को रात करीब 11 बजे टैगोर अस्पताल जालंधर में इलाज के दौरान मौत हो गई और मां इंदु भी अस्पताल में वैंटिलेटर पर अंतिम सांसें ले रही हैं।","{'type': 'text/html', 'language': None, 'base': 'https://www.bhaskar.com/rss-v1--category-1743.xml', 'value': 'पंजाब के जालंधर में एक कारोबारी ने अपनी पत्नी के साथ गुरुवार (9 अक्टूबर) को जहर निगल लिया। जिसमें व्यक्ति की मौत हो गई और उसकी पत्नी की हालत गंभीर बनी हुई है। जिसका जालंधर के निजी अस्पताल में इलाज चल रहा है। सुसाइड से पहले दंपती ने 2 पेज का सुसाइड नोट लिखा था। सुसाइड नोट में दंपती ने फोकल पॉइंट के स्टोरेक्स बैटरी के मालिकों पर प्रताड़ित करने का आरोप लगाया है। इसी से दुखी होकर उन्होंने ये कदम उठाया। थाना डिवीजन नंबर-8 की पुलिस मामले की जांच कर रही है। पुलिस ने इन्वर्टर कारोबारी ईश वछेर के शव को कब्जे में लेकर शुक्रवार को पोस्टमॉर्टम के लिए भेज दिया है। वहीं, इंदु वछेर के ठीक होने पर उनके बयान दर्ज किए जाएंगे। सुसाइड से पहले दंपती ने लिखा सुसाइड नोट\nप्राथमिक जांच में पुलिस को पता चला है कि ईशा वछेर मूल रूप से जालंधर के अमन नगर के रहने वाले हैं। उनका भी कारोबार फोकल पॉइंट में ही है। जहां वह गैरेड बैटरी के नाम से अपना कारोबार चलाते हैं। उनकी फर्म बैटरी बनाने काम करती है। बेटे ने पैसे लेने के लगाए आरोप \nपुलिस को दर्ज करवाए गए ईश वछेर के बेटे विभोर ने कहा कि उनकी फर्म द्वारा स्टोरेक्स बैटरी को माल सप्लाई किया जाता था। उन्होंने स्टोरेक्स बैटरी के मालिकों से लगभग 90 लाख रुपए लेने हैं। पिछले काफी समय से जब भी उसके पिता पैसे मांगते तो उन्हें डराया धमकाया जाता था। आगे विभोर ने आरोप लगाए कि उसके माता-पिता ने स्टोरेक्स बैटरी के निर्मल सिंह और परमवीर की प्रताड़ना से दुखी होकर ये कदम उठाया है। साथ ही विभोर ने पिता की मौत के बाद मिला सुसाइड नोट भी पुलिस को दिखाया, जिसमें उन्होंने साफ साफ लिखा हुआ है कि स्टोरेक्स कंपनी के मालिकों की प्रताड़ना से दुखी होकर ही वो ये कदम उठा रहे हैं। विभोर ने बताया कि माता पिता ने घर में ही जहरीली वस्तु निगल ली थी। जिन्हें तुरंत इलाज के लिए अस्पताल में भर्ती करवाया गया। जहां इलाज के दौरान ईश की मौत हो गई। वहीं, विभोर की मां इंदु फिलहाल जिंदगी और मौत की लड़ाई लड़ रही हैं। बेटा बोला- पिता को जान से मारने की धमकियां मिलीं\nविभोर ने कहा- स्टोरेक्स बैटरी के मालिक निर्मल सिंह और परमवीर सिंह उर्फ \u200b\u200bगिरू मेरे पिता को जान से मारने की धमकियां दे रहे थे। ऐसा इसलिए क्योंकि मेरे पिता इन लोगों से अपने पैसे मांग रहे थे। जो करीब 90 लाख रुपए थे। आरोपियों द्वारा पैसे न दिए जाने से पिता काफी परेशान चल रहे थे। जिसके कारण कल रात 3 बजे माता-पिता ने जहरीला पदार्थ खाकर अपनी जीवन लीला समाप्त करने का प्रयास किया। जहरीला पदार्थ खाने के बाद मेरे पिता ईश की 3 अक्टूबर 2024 को रात करीब 11 बजे टैगोर अस्पताल जालंधर में इलाज के दौरान मौत हो गई और मां इंदु भी अस्पताल में वैंटिलेटर पर अंतिम सांसें ले रही हैं।'}","Fri, 04 Oct 2024 12:59:18 +0000","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=12, tm_min=59, tm_sec=18, tm_wday=4, tm_yday=278, tm_isdst=0)","[{'url': 'https://images.bhaskarassets.com/thumb/1000x1000/web2images/521/2024/10/04/_1728046488.jpg', 'type': 'image/jpeg', 'width': '1000', 'height': '1000'}]",Dainik Bhaskar,Punjab,,,,2024-10-04 11:13:11.537536
