title,title_detail,summary,summary_detail,links,link,id,guidislink,tags,published,published_parsed,media_content,Name,Section,Language,Twitter_URL,FB_URL,Fetched_At
Madhya Pradesh in the bottom half of all State-level rankings | Data,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Madhya Pradesh in the bottom half of all State-level rankings | Data'}",Madhya Pradesh lags behind most States in all economic and social indicators,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Madhya Pradesh lags behind most States in all economic and social indicators'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/data/madhya-pradesh-in-the-bottom-half-of-all-state-level-rankings-data/article67543622.ece'}]",https://www.thehindu.com/data/madhya-pradesh-in-the-bottom-half-of-all-state-level-rankings-data/article67543622.ece,article-67543622,False,"[{'term': 'Data', 'scheme': None, 'label': None}]","Sat, 18 Nov 2023 09:30:00 +0530","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=18, tm_hour=4, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=322, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/lvi4m4/article67543372.ece/alternates/LANDSCAPE_1200/PTI11_17_2023_000060A.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
200-member CISF team to guard Nuclear Fuel Complex at Rawatbhata,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': '200-member CISF team to guard Nuclear Fuel Complex at Rawatbhata'}","Located around 50 km from Kota, the facility is key for meeting fuel needs of upcoming nuclear reactors","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Located around 50 km from Kota, the facility is key for meeting fuel needs of upcoming nuclear reactors'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/other-states/200-member-cisf-team-to-guard-nuclear-fuel-complex-at-rawatbhata/article67390093.ece'}]",https://www.thehindu.com/news/national/other-states/200-member-cisf-team-to-guard-nuclear-fuel-complex-at-rawatbhata/article67390093.ece,article-67390093,False,"[{'term': 'Other States', 'scheme': None, 'label': None}]","Sat, 07 Oct 2023 01:16:37 +0530","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=6, tm_hour=19, tm_min=46, tm_sec=37, tm_wday=4, tm_yday=279, tm_isdst=0)",,The Hindu,States,,,,2024-10-04 11:13:01.425464
Women Reservation Bill: In 20 States & UTs less than 10% MLAs are female | Data,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Women Reservation Bill: In 20 States & UTs less than 10% MLAs are female | Data'}",Share of women parliamentarians has never exceeded 15% in the past general elections,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Share of women parliamentarians has never exceeded 15% in the past general elections'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/data/women-reservation-bill-in-20-states-uts-less-than-10-mlas-are-female-data/article67338512.ece'}]",https://www.thehindu.com/data/women-reservation-bill-in-20-states-uts-less-than-10-mlas-are-female-data/article67338512.ece,article-67338512,False,"[{'term': 'Data', 'scheme': None, 'label': None}]","Sun, 24 Sep 2023 10:07:20 +0530","time.struct_time(tm_year=2023, tm_mon=9, tm_mday=24, tm_hour=4, tm_min=37, tm_sec=20, tm_wday=6, tm_yday=267, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/news/national/15d1co/article67338517.ece/alternates/LANDSCAPE_1200/women%20reservation%20bill.jpeg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
"Why ‘one nation, one election’ would strike a blow against federalism | Data","{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Why ‘one nation, one election’ would strike a blow against federalism | Data'}",The idea of simultaneous elections is untenable if its impact on existing Assemblies and the three-tier system is considered.,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'The idea of simultaneous elections is untenable if its impact on existing Assemblies and the three-tier system is considered.'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/data/why-one-nation-one-election-would-strike-a-blow-against-federalism-data/article67300405.ece'}]",https://www.thehindu.com/data/why-one-nation-one-election-would-strike-a-blow-against-federalism-data/article67300405.ece,article-67300405,False,"[{'term': 'Data', 'scheme': None, 'label': None}]","Mon, 18 Sep 2023 11:59:43 +0530","time.struct_time(tm_year=2023, tm_mon=9, tm_mday=18, tm_hour=6, tm_min=29, tm_sec=43, tm_wday=0, tm_yday=261, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/news/national/wjk4sr/article67300396.ece/alternates/LANDSCAPE_1200/ONOE%20image.jpeg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
Focus Tamil Nadu | Is Rajinikanth inseparable from controversies?,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Focus Tamil Nadu | Is Rajinikanth inseparable from controversies?'}","In the backdrop of Rajinikanth falling at the feet of Uttar Pradesh Chief Minster Yogi Adityanath during a film promotion recently, the actor was strongly criticised for bowing before a man who is 21 years younger to him.","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'In the backdrop of Rajinikanth falling at the feet of Uttar Pradesh Chief Minster Yogi Adityanath during a film promotion recently, the actor was strongly criticised for bowing before a man who is 21 years younger to him.'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/tamil-nadu/focus-tamil-nadu-is-rajinikanth-inseparable-from-controversies/article67257205.ece'}]",https://www.thehindu.com/news/national/tamil-nadu/focus-tamil-nadu-is-rajinikanth-inseparable-from-controversies/article67257205.ece,article-67257205,False,"[{'term': 'Tamil Nadu', 'scheme': None, 'label': None}]","Thu, 31 Aug 2023 22:33:19 +0530","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=31, tm_hour=17, tm_min=3, tm_sec=19, tm_wday=3, tm_yday=243, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/3p1kwv/article67257363.ece/alternates/LANDSCAPE_1200/Focus%20TN%20Aug%2031%20Thumb.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
"Soon, consumers will have to pay first and then use power in Andhra Pradesh","{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Soon, consumers will have to pay first and then use power in Andhra Pradesh'}","The smart and prepaid metering system, for which the APCPDCL has commenced a survey, is proposed to be rolled out as part of the Revamped Distribution Sector Scheme, a Central government-sponsored initiative","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'The smart and prepaid metering system, for which the APCPDCL has commenced a survey, is proposed to be rolled out as part of the Revamped Distribution Sector Scheme, a Central government-sponsored initiative'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/andhra-pradesh/soon-consumers-will-have-to-pay-first-and-then-use-power-in-andhra-pradesh/article67231591.ece'}]",https://www.thehindu.com/news/national/andhra-pradesh/soon-consumers-will-have-to-pay-first-and-then-use-power-in-andhra-pradesh/article67231591.ece,article-67231591,False,"[{'term': 'Andhra Pradesh', 'scheme': None, 'label': None}]","Fri, 25 Aug 2023 12:37:50 +0530","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=25, tm_hour=7, tm_min=7, tm_sec=50, tm_wday=4, tm_yday=237, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/lzvxl8/article67234179.ece/alternates/LANDSCAPE_1200/CCI_UDHindu_TheHindu_URIBQU907_R1456596998_4_127.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
"Andhra Pradesh Chief Minister lays foundation for three renewable energy projects with a total capacity of 5,314MW","{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Andhra Pradesh Chief Minister lays foundation for three\xa0renewable energy projects with a total capacity of 5,314MW'}",A JV pact was also signed by the State power corporation and the National Hydropower Corporation for two pumped storage hydropower projects,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'A JV pact was also signed by the State power corporation and the National Hydropower Corporation for two pumped storage hydropower projects'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/andhra-pradesh/andhra-pradesh-chief-minister-lays-foundation-for-three-renewable-energy-projects-with-a-total-capacity-of-5314mw/article67226543.ece'}]",https://www.thehindu.com/news/national/andhra-pradesh/andhra-pradesh-chief-minister-lays-foundation-for-three-renewable-energy-projects-with-a-total-capacity-of-5314mw/article67226543.ece,article-67226543,False,"[{'term': 'Andhra Pradesh', 'scheme': None, 'label': None}]","Wed, 23 Aug 2023 17:02:47 +0530","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=23, tm_hour=11, tm_min=32, tm_sec=47, tm_wday=2, tm_yday=235, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/fenowf/article67226957.ece/alternates/LANDSCAPE_1200/IMG_IMG_BL09StatesJagan__2_1_NEBEV1S6.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
"Real development of Vizianagaram, Parvathipuram districts all thanks to YSRCP regime: Andhra Pradesh Deputy Chief Minister","{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Real development of Vizianagaram, Parvathipuram districts all thanks to YSRCP regime: Andhra Pradesh Deputy Chief Minister'}","The Central Tribal University of Andhra Pradesh will soon become a reality, as Chief Minister Y.S. Jaganmohan Reddy is scheduled to lay its foundation stone on August 25, said Peedika Rajanna Dora","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'The Central Tribal University of Andhra Pradesh will soon become a reality, as Chief Minister Y.S. Jaganmohan Reddy is scheduled to lay its foundation stone on August 25, said Peedika Rajanna Dora'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/andhra-pradesh/real-development-of-vizianagaram-parvathipuram-districts-all-thanks-to-ysrcp-regime-andhra-pradesh-deputy-chief-minister/article67226057.ece'}]",https://www.thehindu.com/news/national/andhra-pradesh/real-development-of-vizianagaram-parvathipuram-districts-all-thanks-to-ysrcp-regime-andhra-pradesh-deputy-chief-minister/article67226057.ece,article-67226057,False,"[{'term': 'Andhra Pradesh', 'scheme': None, 'label': None}]","Wed, 23 Aug 2023 13:50:57 +0530","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=23, tm_hour=8, tm_min=20, tm_sec=57, tm_wday=2, tm_yday=235, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/32grwo/article67227266.ece/alternates/LANDSCAPE_1200/1.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
KCR’s announcement of candidates for Assembly polls comes as shocker to Left parties,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'KCR’s announcement of candidates for Assembly polls comes as shocker to Left parties'}","The CPI, CPI (M) had adopted a wait-and-watch approach in the hope of securing some seats as part of the unconditional tie-up with the ruling party in Telangana","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'The CPI, CPI (M) had adopted a wait-and-watch approach in the hope of securing some seats as part of the unconditional tie-up with the ruling party in Telangana'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/telangana/kcrs-announcement-of-candidates-for-assembly-polls-comes-as-shocker-to-left-parties/article67222565.ece'}]",https://www.thehindu.com/news/national/telangana/kcrs-announcement-of-candidates-for-assembly-polls-comes-as-shocker-to-left-parties/article67222565.ece,article-67222565,False,"[{'term': 'Telangana', 'scheme': None, 'label': None}]","Tue, 22 Aug 2023 15:54:29 +0530","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=22, tm_hour=10, tm_min=24, tm_sec=29, tm_wday=1, tm_yday=234, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/d41gg7/article67222697.ece/alternates/LANDSCAPE_1200/13hyngg_%20Kunamneni%20Sambashiva%20Rao%20%2001.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
Defiant BRS MLA Mynampalli Hanumantha Rao to decide future course of action after talks with supporters,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Defiant BRS MLA Mynampalli Hanumantha Rao to decide future course of action after talks with supporters'}","“I had not made any personal accusation against the Chief Minister K. Chandrashekhar Rao or the party. My grouse is against Mr. Harish Rao only,” he said.","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': '“I had not made any personal accusation against the Chief Minister K. Chandrashekhar Rao or the party. My grouse is against Mr. Harish Rao only,” he said.'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/telangana/defiant-brs-mla-mynampalli-hanumantha-rao-to-decide-future-course-of-action-after-talks-with-supporters/article67222414.ece'}]",https://www.thehindu.com/news/national/telangana/defiant-brs-mla-mynampalli-hanumantha-rao-to-decide-future-course-of-action-after-talks-with-supporters/article67222414.ece,article-67222414,False,"[{'term': 'Telangana', 'scheme': None, 'label': None}]","Tue, 22 Aug 2023 14:08:14 +0530","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=22, tm_hour=8, tm_min=38, tm_sec=14, tm_wday=1, tm_yday=234, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/news/national/telangana/fbrgk1/article67222413.ece/alternates/LANDSCAPE_1200/mynampalli%20one.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
A peep into the history of the Naval Coast Battery-Visakhapatnam,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'A peep into the history of the Naval Coast Battery-Visakhapatnam'}","Used as a supply route during the Second World War, the Vizag coast became home to army camps and eventually, to safeguard India’s maritime interests following Chinese aggression, became the site for the Naval Coast Battery","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Used as a supply route during the Second World War, the Vizag coast became home to army camps and eventually, to safeguard India’s maritime interests following Chinese aggression, became the site for the Naval Coast Battery'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/cities/Visakhapatnam/a-peep-into-the-history-of-the-naval-coast-battery-visakhapatnam/article67219833.ece'}]",https://www.thehindu.com/news/cities/Visakhapatnam/a-peep-into-the-history-of-the-naval-coast-battery-visakhapatnam/article67219833.ece,article-67219833,False,"[{'term': 'Visakhapatnam', 'scheme': None, 'label': None}]","Tue, 22 Aug 2023 13:07:47 +0530","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=22, tm_hour=7, tm_min=37, tm_sec=47, tm_wday=1, tm_yday=234, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/who5bu/article67220906.ece/alternates/LANDSCAPE_1200/Fishermen%20Huts%20Beach%20Road.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
Krishna Basin irrigation projects in Telugu States may be hit hard by rainfall deficit,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Krishna Basin irrigation projects in Telugu States may be hit hard by rainfall deficit'}","The Nagarjuna Sagar reservoir, which serves a cultivation area of around 22.12 lakh acres across Telangana and Andhra Pradesh, is less than half-full even in the third week of August","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'The Nagarjuna Sagar reservoir, which serves a cultivation area of around 22.12 lakh acres across Telangana and Andhra Pradesh, is less than half-full even in the third week of August'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/states/krishna-basin-irrigation-projects-in-telugu-states-may-be-hit-hard-by-rainfall-deficit/article67217084.ece'}]",https://www.thehindu.com/news/states/krishna-basin-irrigation-projects-in-telugu-states-may-be-hit-hard-by-rainfall-deficit/article67217084.ece,article-67217084,False,"[{'term': 'States', 'scheme': None, 'label': None}]","Mon, 21 Aug 2023 13:37:41 +0530","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=21, tm_hour=8, tm_min=7, tm_sec=41, tm_wday=0, tm_yday=233, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/g00s09/article67218854.ece/alternates/LANDSCAPE_1200/11hyngg_Nagarjunasagar%20dam%2002.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
"Alliance between parties key for ousting Jaganmohan Reddy, says JSP chief Pawan Kalyan","{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Alliance between parties key for ousting Jaganmohan Reddy, says JSP chief Pawan Kalyan'}","It all depends on the top leaders of BJP and TDP; if they decide not to come together, it might aid YSR Congress for another five-year term, which would take the State backwards by another five years, said the Jana Sena Party chief","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'It all depends on the top leaders of BJP and TDP; if they decide not to come together, it might aid YSR Congress for\xa0another five-year term, which would take the State backwards by another five years, said the Jana Sena Party chief'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/andhra-pradesh/alliance-between-parties-key-for-ousting-jaganmohan-reddy-says-jsp-chief-pawan-kalyan/article67205082.ece'}]",https://www.thehindu.com/news/national/andhra-pradesh/alliance-between-parties-key-for-ousting-jaganmohan-reddy-says-jsp-chief-pawan-kalyan/article67205082.ece,article-67205082,False,"[{'term': 'Andhra Pradesh', 'scheme': None, 'label': None}]","Thu, 17 Aug 2023 18:05:38 +0530","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=17, tm_hour=12, tm_min=35, tm_sec=38, tm_wday=3, tm_yday=229, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/yagqu/article67194839.ece/alternates/LANDSCAPE_1200/Anakapalli-1.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
Opposition MLAs allege attacks amid formation of gram panchayat boards in West Bengal,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Opposition MLAs allege attacks amid formation of gram panchayat boards in West Bengal'}",The State has been hit by violence since the notification for the three-tier panchayat polls was issued on June 8,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'The State has been hit by violence since the notification for the three-tier panchayat polls was issued on June 8'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/states/opposition-mlas-allege-attacks-amid-formation-of-gram-panchayat-boards-in-west-bengal/article67181175.ece'}]",https://www.thehindu.com/news/states/opposition-mlas-allege-attacks-amid-formation-of-gram-panchayat-boards-in-west-bengal/article67181175.ece,article-67181175,False,"[{'term': 'States', 'scheme': None, 'label': None}]","Thu, 10 Aug 2023 21:33:08 +0530","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=10, tm_hour=16, tm_min=3, tm_sec=8, tm_wday=3, tm_yday=222, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/c5ap0n/article67128940.ece/alternates/LANDSCAPE_1200/20230727258L.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
RLD chief to attend Opposition bloc INDIA’s third meeting in Mumbai,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'RLD chief to attend Opposition bloc INDIA’s third meeting in Mumbai'}",Party dismisses speculation about joining ruling NDA; says it is preparing to contest 12 of the 80 Lok Sabha seats in Uttar Pradesh,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Party dismisses speculation about joining ruling NDA; says it is preparing to contest 12 of the 80 Lok Sabha seats in Uttar Pradesh'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/rld-chief-to-attend-opposition-bloc-indias-third-meeting-in-mumbai/article67181085.ece'}]",https://www.thehindu.com/news/national/rld-chief-to-attend-opposition-bloc-indias-third-meeting-in-mumbai/article67181085.ece,article-67181085,False,"[{'term': 'India', 'scheme': None, 'label': None}]","Thu, 10 Aug 2023 20:51:32 +0530","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=10, tm_hour=15, tm_min=21, tm_sec=32, tm_wday=3, tm_yday=222, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/gd16ha/article67181245.ece/alternates/LANDSCAPE_1200/IMG_IMG-20220628-WA0089_2_1_U89VOEP7.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
"Data | In Andhra Pradesh, rich districts such as West Godavari and Visakhapatnam, performed poorly on social indicators","{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Data | In Andhra Pradesh, rich districts such as West Godavari and Visakhapatnam, performed poorly on social indicators'}",Rich districts featured at the bottom half when categorised on health and education related parameters,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Rich districts featured at the bottom half when categorised on health and education related parameters'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/data/data-in-andhra-pradesh-rich-districts-such-as-west-godavari-and-visakhapatnam-performed-poorly-on-social-indicators/article67176010.ece'}]",https://www.thehindu.com/data/data-in-andhra-pradesh-rich-districts-such-as-west-godavari-and-visakhapatnam-performed-poorly-on-social-indicators/article67176010.ece,article-67176010,False,"[{'term': 'Data', 'scheme': None, 'label': None}]","Thu, 10 Aug 2023 16:03:11 +0530","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=10, tm_hour=10, tm_min=33, tm_sec=11, tm_wday=3, tm_yday=222, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/ia19jl/article67176053.ece/alternates/LANDSCAPE_1200/Clouds_04.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
"Competitive exam coaching centre at NIEPMD
opens a new innings","{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Competitive exam coaching centre at NIEPMD\nopens a new innings'}",Haran Nataraj is the first from the batch to get a government job,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Haran Nataraj is the first from the batch to get a government job'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/states/competitive-exam-coaching-centre-at-niepmd-opens-a-new-innings/article67122323.ece'}]",https://www.thehindu.com/news/states/competitive-exam-coaching-centre-at-niepmd-opens-a-new-innings/article67122323.ece,article-67122323,False,"[{'term': 'States', 'scheme': None, 'label': None}]","Mon, 31 Jul 2023 11:20:50 +0530","time.struct_time(tm_year=2023, tm_mon=7, tm_mday=31, tm_hour=5, tm_min=50, tm_sec=50, tm_wday=0, tm_yday=212, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/hw1lm9/article67122324.ece/alternates/LANDSCAPE_1200/class.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
"TDP, JSP and supporters filed 18 cases in High Court opposing housing for the poor in Amaravati: Jagan Mohan Reddy","{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'TDP, JSP and supporters filed 18 cases in High Court opposing housing for the poor in Amaravati: Jagan Mohan Reddy'}","Calling it a struggle between neo-capitalists and the poor, Mr. Reddy said the commencement of the construction of housing plots in the R-5 Zone was a historic win for the pro-poor government","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Calling it a struggle between neo-capitalists and the poor, Mr. Reddy said the commencement of the construction of housing plots in the R-5 Zone was a historic win for the pro-poor government'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/andhra-pradesh/tdp-jsp-and-supporters-filed-18-cases-in-high-court-opposing-housing-for-the-poor-in-amaravati-jagan-mohan-reddy/article67115245.ece'}]",https://www.thehindu.com/news/national/andhra-pradesh/tdp-jsp-and-supporters-filed-18-cases-in-high-court-opposing-housing-for-the-poor-in-amaravati-jagan-mohan-reddy/article67115245.ece,article-67115245,False,"[{'term': 'Andhra Pradesh', 'scheme': None, 'label': None}]","Mon, 24 Jul 2023 15:23:45 +0530","time.struct_time(tm_year=2023, tm_mon=7, tm_mday=24, tm_hour=9, tm_min=53, tm_sec=45, tm_wday=0, tm_yday=205, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/todays-paper/tp-national/tp-andhrapradesh/76nm2v/article67114396.ece/alternates/LANDSCAPE_1200/Jagan-to-lay-foG6DBH6STK.3.jpg.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
Data | The risk of small States’ heavy reliance on the Union government,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Data | The risk of small States’ heavy reliance on the Union government'}",Small States must prioritise raising their own revenue to reduce their vulnerabilities in the future,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/states/feeder/default.rss', 'value': 'Small States must prioritise raising their own revenue to reduce their vulnerabilities in the future'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/data/data-the-risk-of-small-states-heavy-reliance-on-the-union-government/article67095283.ece'}]",https://www.thehindu.com/data/data-the-risk-of-small-states-heavy-reliance-on-the-union-government/article67095283.ece,article-67095283,False,"[{'term': 'Data', 'scheme': None, 'label': None}]","Wed, 19 Jul 2023 15:55:59 +0530","time.struct_time(tm_year=2023, tm_mon=7, tm_mday=19, tm_hour=10, tm_min=25, tm_sec=59, tm_wday=2, tm_yday=200, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/news/national/aernoi/article67095480.ece/alternates/LANDSCAPE_1200/iStock-1428266018.jpg', 'width': '1200'}]",The Hindu,States,,,,2024-10-04 11:13:01.425464
