title,title_detail,summary,summary_detail,links,link,id,guidislink,tags,published,published_parsed,media_content,Name,Section,Language,Twitter_URL,FB_URL,Fetched_At
Film workshop in memory of P.V. Gangadharan,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'Film workshop in memory of P.V. Gangadharan'}",,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/kerala/film-workshop-in-memory-of-pv-gangadharan/article68717946.ece'}]",https://www.thehindu.com/news/national/kerala/film-workshop-in-memory-of-pv-gangadharan/article68717946.ece,article-68717946,False,"[{'term': 'Kerala', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:43:18 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=14, tm_min=13, tm_sec=18, tm_wday=4, tm_yday=278, tm_isdst=0)",,The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
Blood donation camp held,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'Blood donation camp held'}",,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/kerala/blood-donation-camp-held/article68718429.ece'}]",https://www.thehindu.com/news/national/kerala/blood-donation-camp-held/article68718429.ece,article-68718429,False,"[{'term': 'Kerala', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:43:06 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=14, tm_min=13, tm_sec=6, tm_wday=4, tm_yday=278, tm_isdst=0)",,The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
CBI arrests NIA DySP posted in Patna branch along with two middlemen,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'CBI arrests NIA DySP posted in Patna branch along with two middlemen'}",The officer was obtaining undue advantage for granting favour in investigation of an ongoing NIA case linked to former JD(U) MLC Manorama Devi,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'The officer was obtaining undue advantage for granting favour in investigation of an ongoing NIA case linked to former JD(U) MLC Manorama Devi'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/bihar/cbi-arrests-nia-dysp-posted-in-patna-branch-along-with-two-middlemen/article68717746.ece'}]",https://www.thehindu.com/news/national/bihar/cbi-arrests-nia-dysp-posted-in-patna-branch-along-with-two-middlemen/article68717746.ece,article-68717746,False,"[{'term': 'Bihar', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:42:46 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=14, tm_min=12, tm_sec=46, tm_wday=4, tm_yday=278, tm_isdst=0)",,The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
GTD’s speech supportive of Siddaramaiah triggers backlash from Vishwanath,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'GTD’s speech supportive of Siddaramaiah triggers backlash from Vishwanath'}",,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/karnataka/gtds-speech-supportive-of-siddaramaiah-triggers-backlash-from-vishwanath/article68718000.ece'}]",https://www.thehindu.com/news/national/karnataka/gtds-speech-supportive-of-siddaramaiah-triggers-backlash-from-vishwanath/article68718000.ece,article-68718000,False,"[{'term': 'Karnataka', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:41:17 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=14, tm_min=11, tm_sec=17, tm_wday=4, tm_yday=278, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/pba9ry/article68718492.ece/alternates/LANDSCAPE_1200/6702_4_10_2024_18_20_22_1_MLCVISHWANATH.JPG', 'width': '1200'}]",The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
GO abolishing self-disbursement privileges sparks protest by teachers,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'GO abolishing self-disbursement privileges sparks protest by teachers'}",,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/kerala/go-abolishing-self-disbursement-privileges-sparks-protest-by-teachers/article68717791.ece'}]",https://www.thehindu.com/news/national/kerala/go-abolishing-self-disbursement-privileges-sparks-protest-by-teachers/article68717791.ece,article-68717791,False,"[{'term': 'Kerala', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:40:10 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=14, tm_min=10, tm_sec=10, tm_wday=4, tm_yday=278, tm_isdst=0)",,The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
Civic bodies in Ernakulam grapple with stray dog menace as canine population grows,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'Civic bodies in Ernakulam grapple with stray dog menace as canine population grows'}",,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/cities/Kochi/civic-bodies-in-ernakulam-grapple-with-stray-dog-menace-as-canine-population-grows/article68718128.ece'}]",https://www.thehindu.com/news/cities/Kochi/civic-bodies-in-ernakulam-grapple-with-stray-dog-menace-as-canine-population-grows/article68718128.ece,article-68718128,False,"[{'term': 'Kochi', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:39:39 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=14, tm_min=9, tm_sec=39, tm_wday=4, tm_yday=278, tm_isdst=0)",,The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
HC gives interim protection from arrest to Sajjala in TDP office attack case,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'HC gives interim protection from arrest to Sajjala in TDP office attack case'}",The YSRCP leader sought anticipatory bail stating he had no role in the ransacking of the TDP office near Mangalagiri,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'The YSRCP leader sought anticipatory bail stating he had no role in the ransacking of the TDP office near Mangalagiri'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/andhra-pradesh/hc-gives-interim-protection-from-arrest-to-sajjala-in-tdp-office-attack-case/article68718105.ece'}]",https://www.thehindu.com/news/national/andhra-pradesh/hc-gives-interim-protection-from-arrest-to-sajjala-in-tdp-office-attack-case/article68718105.ece,article-68718105,False,"[{'term': 'Andhra Pradesh', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:39:18 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=14, tm_min=9, tm_sec=18, tm_wday=4, tm_yday=278, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/muaqz7/article68718488.ece/alternates/LANDSCAPE_1200/vjkvg-sajala%201.JPG', 'width': '1200'}]",The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
School felicitates winners of Atal Tinkering Labs Marathon,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'School felicitates winners of Atal Tinkering Labs Marathon'}",,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/kerala/school-felicitates-winners-of-atal-tinkering-labs-marathon/article68718294.ece'}]",https://www.thehindu.com/news/national/kerala/school-felicitates-winners-of-atal-tinkering-labs-marathon/article68718294.ece,article-68718294,False,"[{'term': 'Kerala', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:38:31 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=14, tm_min=8, tm_sec=31, tm_wday=4, tm_yday=278, tm_isdst=0)",,The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
"One killed, two injured in landslip in Kannur","{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'One killed, two injured in landslip in Kannur'}",,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/kerala/one-killed-two-injured-in-landslip-in-kannur/article68717751.ece'}]",https://www.thehindu.com/news/national/kerala/one-killed-two-injured-in-landslip-in-kannur/article68717751.ece,article-68717751,False,"[{'term': 'Kerala', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:38:30 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=14, tm_min=8, tm_sec=30, tm_wday=4, tm_yday=278, tm_isdst=0)",,The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
Chargesheet filed in sexual assault case,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'Chargesheet filed in sexual assault case'}",,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/cities/bangalore/chargesheet-filed-in-sexual-assault-case/article68718383.ece'}]",https://www.thehindu.com/news/cities/bangalore/chargesheet-filed-in-sexual-assault-case/article68718383.ece,article-68718383,False,"[{'term': 'Bengaluru', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:36:39 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=14, tm_min=6, tm_sec=39, tm_wday=4, tm_yday=278, tm_isdst=0)",,The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
Education Minister Madhu Bangarappa in favour of accepting caste census,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'Education Minister Madhu Bangarappa in favour of accepting caste census'}",,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/karnataka/education-minister-madhu-bangarappa-in-favour-of-accepting-caste-census/article68717942.ece'}]",https://www.thehindu.com/news/national/karnataka/education-minister-madhu-bangarappa-in-favour-of-accepting-caste-census/article68717942.ece,article-68717942,False,"[{'term': 'Karnataka', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:34:38 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=14, tm_min=4, tm_sec=38, tm_wday=4, tm_yday=278, tm_isdst=0)",,The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
First toll plaza in Idukki opened at Devikulam,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'First toll plaza in Idukki opened at Devikulam'}","The facility has come up on the Munnar-Bodimettu stretch of the National Highway 85. A second toll plaza will be set up in the district within one year, said officials.","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'The facility has come up\xa0on the Munnar-Bodimettu stretch of the National Highway 85. A second toll plaza will be set up in the district within one year, said officials.'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/kerala/first-toll-plaza-in-idukki-opened-at-devikulam/article68718042.ece'}]",https://www.thehindu.com/news/national/kerala/first-toll-plaza-in-idukki-opened-at-devikulam/article68718042.ece,article-68718042,False,"[{'term': 'Kerala', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:30:50 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=14, tm_min=0, tm_sec=50, tm_wday=4, tm_yday=278, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/magwe3/article68718045.ece/alternates/LANDSCAPE_1200/80759_4_10_2024_17_59_53_1_TOLLBOOTH.JPEG', 'width': '1200'}]",The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
Centre of Excellence on Land Management opened in Mysuru,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'Centre of Excellence on Land Management opened in Mysuru'}",,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/karnataka/centre-of-excellence-on-land-management-opened-in-mysuru/article68717850.ece'}]",https://www.thehindu.com/news/national/karnataka/centre-of-excellence-on-land-management-opened-in-mysuru/article68717850.ece,article-68717850,False,"[{'term': 'Karnataka', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:30:32 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=14, tm_min=0, tm_sec=32, tm_wday=4, tm_yday=278, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/i1sb5f/article68718446.ece/alternates/LANDSCAPE_1200/5964_4_10_2024_17_27_59_1_IMG_20241004_WA0046.JPG', 'width': '1200'}]",The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
Hyderabad firm joins hands with U.K. company to fight Anti-Microbial Resistance,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'Hyderabad firm joins hands with U.K. company to fight Anti-Microbial Resistance'}",,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/telangana/hyderabad-firm-joins-hands-with-uk-company-to-fight-anti-microbial-resistance/article68717677.ece'}]",https://www.thehindu.com/news/national/telangana/hyderabad-firm-joins-hands-with-uk-company-to-fight-anti-microbial-resistance/article68717677.ece,article-68717677,False,"[{'term': 'Telangana', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:28:49 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=13, tm_min=58, tm_sec=49, tm_wday=4, tm_yday=278, tm_isdst=0)",,The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
Gururaj Karajagi to lead panel to improve education scenario in Kalyana Karnataka,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'Gururaj Karajagi to lead panel to improve education scenario in Kalyana Karnataka'}",,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/karnataka/gururaj-karajagi-to-lead-panel-to-improve-education-scenario-in-kalyana-karnataka/article68718203.ece'}]",https://www.thehindu.com/news/national/karnataka/gururaj-karajagi-to-lead-panel-to-improve-education-scenario-in-kalyana-karnataka/article68718203.ece,article-68718203,False,"[{'term': 'Karnataka', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:27:38 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=13, tm_min=57, tm_sec=38, tm_wday=4, tm_yday=278, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/c8xg3v/article68718342.ece/alternates/LANDSCAPE_1200/10258_4_10_2024_18_52_11_4_AJAY_SINGH_4.JPG', 'width': '1200'}]",The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
AITUC demands ban on autorickshaw aggregation services,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'AITUC demands ban on autorickshaw aggregation services'}",,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/cities/Tiruchirapalli/aituc-demands-ban-on-autorickshaw-aggregation-services/article68718217.ece'}]",https://www.thehindu.com/news/cities/Tiruchirapalli/aituc-demands-ban-on-autorickshaw-aggregation-services/article68718217.ece,article-68718217,False,"[{'term': 'Tiruchirapalli', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:27:11 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=13, tm_min=57, tm_sec=11, tm_wday=4, tm_yday=278, tm_isdst=0)",,The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
Won't spare if Maratha quota issue is not resolved before poll code: Manoj Jarange warns govt.,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ""Won't spare if Maratha quota issue is not resolved before poll code: Manoj Jarange warns govt.""}",He also urged the ruling as well as Opposition parties not to play politics with the Maratha community and instead focus on granting its ‘rightful inclusion’ in the OBC category,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'He also urged the ruling as well as Opposition parties not to play politics with the Maratha community and instead focus on granting its ‘rightful inclusion’ in the OBC category'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/maharashtra/wont-spare-if-maratha-quota-issue-is-not-resolved-before-poll-code-manoj-jarange-warns-govt/article68718190.ece'}]",https://www.thehindu.com/news/national/maharashtra/wont-spare-if-maratha-quota-issue-is-not-resolved-before-poll-code-manoj-jarange-warns-govt/article68718190.ece,article-68718190,False,"[{'term': 'Maharashtra', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:26:50 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=13, tm_min=56, tm_sec=50, tm_wday=4, tm_yday=278, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/smxdoy/article68718413.ece/alternates/LANDSCAPE_1200/20240220259L.jpg', 'width': '1200'}]",The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
Bike rally held to create heritage awareness as part of Dasara,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'Bike rally held to create heritage awareness as part of Dasara'}",,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/karnataka/bike-rally-held-to-create-heritage-awareness-as-part-of-dasara/article68717729.ece'}]",https://www.thehindu.com/news/national/karnataka/bike-rally-held-to-create-heritage-awareness-as-part-of-dasara/article68717729.ece,article-68717729,False,"[{'term': 'Karnataka', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:25:23 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=13, tm_min=55, tm_sec=23, tm_wday=4, tm_yday=278, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/wzuqle/article68718394.ece/alternates/LANDSCAPE_1200/6702_4_10_2024_19_4_21_1_BIKERALLY2.JPG', 'width': '1200'}]",The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
Fire in the locomotive delays Chennai-Mandapam Sethu Express,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'Fire in the locomotive delays Chennai-Mandapam Sethu Express'}",,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/cities/Tiruchirapalli/fire-in-the-locomotive-delays-chennai-mandapam-sethu-express/article68718248.ece'}]",https://www.thehindu.com/news/cities/Tiruchirapalli/fire-in-the-locomotive-delays-chennai-mandapam-sethu-express/article68718248.ece,article-68718248,False,"[{'term': 'Tiruchirapalli', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:24:20 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=13, tm_min=54, tm_sec=20, tm_wday=4, tm_yday=278, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/news/cities/Tiruchirapalli/9bd9v8/article68718071.ece/alternates/LANDSCAPE_1200/IMG-20241004-WA0066.jpg', 'width': '1200'}]",The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
Will decide on implementation of caste census after Cabinet meeting: CM,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'Will decide on implementation of caste census after Cabinet meeting: CM'}",,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/karnataka/will-decide-on-implementation-of-caste-census-after-cabinet-meeting-cm/article68717882.ece'}]",https://www.thehindu.com/news/national/karnataka/will-decide-on-implementation-of-caste-census-after-cabinet-meeting-cm/article68717882.ece,article-68717882,False,"[{'term': 'Karnataka', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:22:27 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=13, tm_min=52, tm_sec=27, tm_wday=4, tm_yday=278, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/xgrvqy/article68718311.ece/alternates/LANDSCAPE_1200/10258_4_10_2024_17_38_59_1_CM_SIDDARAMAIAH_4.JPG', 'width': '1200'}]",The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
Wayanad landslides: Disaster Management Act to be invoked for speedy land acquisition,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'Wayanad landslides: Disaster Management Act to be invoked for speedy land acquisition'}","65 ha of plantation land at Nedumpala, Kottappadi village, and 78.73 ha at Elstone, Kalpetta village, have been identified for setting up township for landslides-affected people in Wayanad","{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': '65 ha of plantation land at Nedumpala, Kottappadi village, and 78.73 ha at Elstone, Kalpetta village, have been identified for setting up township for landslides-affected people in Wayanad'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/kerala/wayanad-landslides-disaster-management-act-to-be-invoked-for-speedy-land-acquisition/article68718225.ece'}]",https://www.thehindu.com/news/national/kerala/wayanad-landslides-disaster-management-act-to-be-invoked-for-speedy-land-acquisition/article68718225.ece,article-68718225,False,"[{'term': 'Kerala', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:20:42 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=13, tm_min=50, tm_sec=42, tm_wday=4, tm_yday=278, tm_isdst=0)",,The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
"An eco-friendly Durga Puja that’s ‘by the women, of the women, for the women’","{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'An eco-friendly Durga Puja that’s ‘by the women, of the women, for the women’'}",The Durga pandal in south Kolkata’s prominent neighbourhood of Golf Green is entirely a creation of women - right from inception to completion,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'The Durga pandal in south Kolkata’s prominent neighbourhood of Golf Green is entirely a creation of women - right from inception to completion'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/west-bengal/an-eco-friendly-durga-puja-thats-by-the-women-of-the-women-for-the-women/article68717867.ece'}]",https://www.thehindu.com/news/national/west-bengal/an-eco-friendly-durga-puja-thats-by-the-women-of-the-women-for-the-women/article68717867.ece,article-68717867,False,"[{'term': 'West Bengal', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:19:33 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=13, tm_min=49, tm_sec=33, tm_wday=4, tm_yday=278, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/hj6mn/article68718244.ece/alternates/LANDSCAPE_1200/thumbnail_5e1207ad-8135-4c7b-be04-d65fb30ff5e5.jpg', 'width': '1200'}]",The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
Forest Minister announces elephant camp in Bhadra Wildlife Sanctuary,"{'type': 'text/plain', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': 'Forest Minister announces elephant camp in Bhadra Wildlife Sanctuary'}",,"{'type': 'text/html', 'language': None, 'base': 'https://www.thehindu.com/news/national/feeder/default.rss', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.thehindu.com/news/national/karnataka/forest-minister-announces-elephant-camp-in-bhadra-wildlife-sanctuary/article68717425.ece'}]",https://www.thehindu.com/news/national/karnataka/forest-minister-announces-elephant-camp-in-bhadra-wildlife-sanctuary/article68717425.ece,article-68717425,False,"[{'term': 'Karnataka', 'scheme': None, 'label': None}]","Fri, 04 Oct 2024 19:18:52 +0530","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=13, tm_min=48, tm_sec=52, tm_wday=4, tm_yday=278, tm_isdst=0)","[{'height': '675', 'medium': 'image', 'url': 'https://th-i.thgim.com/public/incoming/njb4b6/article68718374.ece/alternates/LANDSCAPE_1200/9911_4_10_2024_15_25_51_3_KHANDRE_3.JPG', 'width': '1200'}]",The Hindu,National,English ,https://x.com/the_hindu,https://www.facebook.com/thehindu,2024-10-04 11:13:02.697777
